9.615839502430389985e-08,2.608758791211585049e-07,1.391872359590706765e-07,1.954142021531879436e-07,2.480595071574498434e-07,2.053462466733435576e-08,2.235253333537912113e-07,2.971215735669829883e-07,1.210629818615416298e-07,1.718486686286269105e-07,5.427471094776592508e-08,7.955245706625646562e-08,4.968656952542005456e-08,6.583507428103985148e-08,1.344072302345011849e-07,2.165264731956995092e-07,1.954789041747062583e-07,1.659830495270853135e-08,1.581481825496666715e-07,1.584746485150390072e-07,1.197840475697375950e-07,3.415990761368448148e-07,6.812360453523069737e-08,1.018735673596893321e-07,2.602659492367820349e-07,1.568369327742402675e-07,9.678745271912703174e-08,3.561575567800900899e-07,1.715866915219521616e-08,2.692053158170892857e-07,2.362170619107928360e-07,7.274650926092363079e-08,5.854855444908935169e-08,2.222354567038564710e-07,7.021900927384194802e-08,3.150897498471749714e-07,1.314088677872859989e-07,1.172094457047023752e-07,6.465467805583102745e-08,1.419395232460374245e-07,2.773828100544051267e-07,9.162451419797434937e-08,7.412368496773069637e-09,3.308206260044244118e-07,2.618548933241982013e-07,8.862244271767849568e-08,8.756819624977651983e-08,2.875258360290899873e-07,4.845514212092894013e-08,5.858598584040919377e-08,2.105058172219287371e-08,5.235027344951959094e-08,1.164630347716411052e-07,2.658803452959546121e-07,2.573007975570362760e-07,1.241749174596407101e-07,4.424701671723596519e-08,7.904603904762552702e-08,3.245718858124746475e-07,2.700965922031173250e-07,4.601513836632875609e-08,1.148308612641812942e-07,2.974314270431932528e-07,1.519273098438134184e-07,2.373830483293204452e-07,7.301593285546914558e-08,3.332830189606283966e-08,2.882324281472392613e-07,1.885375553456469788e-07,1.711783426117108320e-07,2.565508054885867750e-07,1.495012753593982779e-07,1.615986633396460093e-07,2.740159743552794680e-07,2.728707784172001993e-07,3.701593698224314721e-08,2.632291895565685991e-08,2.954506044261506759e-07,1.721557225664582802e-07,1.325634855220414465e-07,7.926242062694655033e-08,2.586433538454002701e-07,3.941875093005364761e-08,3.087560571657377295e-07,1.838646745966343587e-08,2.404665337962796912e-07,1.822187130073871231e-07,2.509120520244323416e-07,1.284983852656296222e-07,1.299791279052442405e-07,1.114246330757850956e-07,5.089674459668458439e-08,1.583695734552748036e-07,2.417266387055860832e-07,1.456720468695493764e-07,1.480701143918849993e-07,3.354459465754189296e-08,2.712226319090405013e-07,1.333721399987553013e-07,2.577074269538570661e-07
2.164797905379600707e-07,2.402965719738858752e-07,3.133196742055588402e-07,2.114885599979743347e-09,2.741336402323213406e-07,9.598347361361447838e-08,1.819763610910740681e-07,4.359584337976230017e-08,1.819350785581264063e-07,1.737899566478517954e-07,6.489585047120272066e-08,3.098450065408542287e-07,9.544917389803231345e-08,4.909261264174347161e-08,1.294305036481091520e-07,2.581759916964188051e-09,2.408211230431334116e-07,1.882191611457528779e-07,1.416995871750259539e-07,1.069041388745972654e-08,2.712610864818998380e-07,2.075889540265052347e-07,1.294992699740760145e-07,1.321726870173733914e-07,1.969696796777498093e-07,1.390710906434833305e-07,2.397613059201830765e-07,2.904455413954565302e-07,2.827366927249386208e-07,7.659226142209263344e-09,8.469677226230487577e-08,1.448944964010934200e-08,1.477927824566904746e-08,7.013129632582604245e-09,2.796791704895440489e-07,2.691446638891648035e-07,2.035361177377126296e-07,2.964513043934857706e-07,1.732467040937990532e-07,1.968785596773159341e-07,2.133647569735330762e-07,2.595377566194656538e-07,1.162305895974213854e-08,3.067675606871489435e-07,1.691375359769153874e-07,2.785712922559469007e-07,1.187532294721904691e-08,2.406123087439482333e-07,2.237929948023520410e-07,2.425132379357819445e-07,7.746552732612599357e-09,1.761409293976612389e-07,1.058668033238063799e-07,8.855114685957232723e-08,3.463235600520420121e-07,1.703115231066476554e-07,2.565196268733416218e-07,2.011663866596791195e-07,4.213809035036319983e-08,6.480985348389367573e-08,1.449300697231592494e-07,9.251512267383077415e-08,2.253097619586696965e-07,3.077764176850905642e-07,3.232067413705408399e-08,1.811752667890687007e-07,2.303102348832908319e-07,5.983978468293571495e-08,2.420687472692861775e-08,2.694613669973477954e-07,2.737992303991632070e-07,2.978126474317832617e-07,3.085361583998746937e-07,3.262129553149861749e-07,2.227080386774105136e-07,1.390483674867937225e-07,1.320978384455884225e-07,2.239854666186147369e-07,1.915883842684706906e-07,2.927993989487731596e-07,1.442254813355248189e-07,1.699469862614932936e-07,1.488923970782707329e-07,2.793116493648994947e-07,3.070877028221730143e-07,5.383233414590904431e-08,2.466034345616208157e-07,2.594376837805612013e-07,1.107442670900127268e-07,1.760217571700195549e-07,4.840720535526088497e-08,2.069534161819319706e-07,2.935728389275027439e-07,2.761541395557287615e-07,5.915299183811839612e-08,2.669084331330395798e-08,9.534652889442440937e-08,1.777836544647470873e-08,1.622934497902406292e-08,8.336543544373853365e-08
2.108216534679741017e-07,3.198043714291998185e-07,1.172285095663028187e-07,9.669560796510268119e-08,9.050923921449793852e-08,3.252858604696484690e-08,2.502934393078248831e-08,2.814887238855590113e-07,3.483638977286318550e-08,1.455922387094688020e-07,1.086954242168758356e-07,2.720563827551814029e-07,1.726765646026251488e-07,4.649768214903815533e-08,8.779657179047717364e-08,1.367998549994808855e-07,2.081794434616313083e-07,7.786273670262744417e-08,2.271546293286519358e-07,2.366630695860294509e-07,5.913982548122476146e-08,2.710700641728180926e-07,4.364192118799792297e-09,2.817033362134679919e-07,2.502624170119815972e-07,1.672873395364149474e-07,6.995402657139493385e-08,2.212272818269411800e-07,1.696250819804845378e-07,2.059697479239730455e-08,3.531925329980367678e-08,1.198083197095911601e-07,3.439965468032823992e-08,8.446547639096024795e-08,4.113543994321844366e-08,6.911952965538148419e-08,2.786485424621787388e-07,2.591723671230283799e-07,2.631815618769905996e-07,1.030654530609353969e-07,1.591278788737326977e-07,4.114794904808150022e-08,9.435355252662702696e-08,7.256690537360555027e-08,2.130283434098600992e-07,8.199139500675300951e-08,6.655213269368687179e-08,1.741622099871165119e-07,2.105482792558177607e-07,2.851568297046469525e-07,1.196613510501265409e-07,3.677173232574659778e-09,1.914290947979679913e-07,2.137729069318083930e-07,1.289681819116594852e-07,2.087352868329617195e-07,1.078616804761622916e-07,1.044664301730335865e-07,1.056717664482675900e-07,1.220539758151062415e-07,1.910637159596717538e-08,3.191238420185982250e-07,3.396192838067690900e-08,2.780844283734040800e-07,7.144565472572139697e-08,2.147131255014755880e-07,1.740062174349077395e-07,2.231228251048378297e-07,3.150249616723499457e-09,1.172350962974633148e-07,2.021732967705247574e-07,1.244117839860336971e-07,7.668380419545428595e-08,2.942923913451522822e-07,2.411476600627793232e-07,1.675321783523031627e-07,2.021279357222738327e-07,3.184192109983996488e-07,1.279969552570037195e-07,1.861289575799673912e-07,3.969478257204173133e-08,1.057497645007288156e-08,7.032671334172846400e-08,2.292133558512432501e-07,2.240921759266711888e-07,1.430230440746527165e-07,3.320482164781424217e-07,2.646530106176214758e-07,1.214078650946248672e-07,7.963501502672443166e-08,1.264503879383482854e-07,6.649207051623307052e-08,2.842023718585551251e-07,3.191268262980884174e-07,1.162145082389542949e-07,1.492220889076634194e-07,1.951245280906732660e-07,2.798984439777996158e-07,2.585439915492315777e-07,1.695930649248111877e-07
9.732085715086213895e-08,2.470735793735912011e-08,1.564404357168314164e-07,1.282795665247249417e-07,2.381879511403894867e-07,7.026822856914805016e-08,2.490432962076738477e-07,1.272580618660867913e-07,3.278337885603832547e-07,8.023390840605770791e-09,2.138185806188630522e-07,2.353654906528390711e-07,2.177822544524588011e-08,1.319806415267521515e-07,9.283515822744448087e-08,2.076372851433916367e-07,2.677451220733928494e-07,2.231798532648099354e-07,2.402378527222026605e-07,1.534159252969402587e-07,1.058245473473107268e-07,3.171234652654675301e-07,1.039904589106299682e-07,4.806480546903912909e-08,2.356099031430858304e-07,2.582331717349006794e-07,1.716415738428622717e-07,1.454538818279615953e-07,4.528546071469463641e-08,1.898704056202404900e-07,8.821800889791120426e-08,3.271725006470660446e-07,7.905087073822869570e-08,2.888434948999929475e-07,1.825184980930316669e-08,1.196566756789252395e-07,2.002274186452268623e-07,1.483881106878470746e-07,7.713715888257866027e-08,1.332114720753452275e-07,1.091650148055123282e-07,1.179885487090359675e-07,2.651431998401676537e-07,3.566782993402739521e-07,2.525007687381730648e-07,1.864249981053944794e-07,5.281716752847387397e-08,1.268642364493643981e-07,1.193626104623035644e-07,8.933537998245810741e-08,2.434256600736262044e-07,6.250959216913543059e-08,5.803084590638718510e-08,1.768688235870286007e-07,2.253072608482398209e-07,7.028164361599920085e-08,2.307989177552371984e-08,8.250217575778151513e-08,1.982894843877147650e-07,2.454976595345215173e-07,2.943536685506842332e-07,2.998486650085396832e-07,1.012151926715887384e-07,1.566208709391503362e-07,1.649649163937283447e-07,2.166773356293560937e-07,6.698458321352518396e-08,1.151347603922658891e-07,2.083054795321004349e-07,2.275073995861021103e-07,8.244559523973293835e-08,1.534757672061459743e-07,2.258543219113562373e-07,2.190313637129293056e-07,3.041029401629202766e-07,1.375477438614325365e-07,4.758547333949536551e-08,1.485625134023393912e-08,8.979286292287724791e-08,1.546960390896856552e-07,6.161305687868434688e-09,6.105200611727923388e-08,1.499503099466892309e-07,1.300826113492803415e-07,1.676421845786535414e-07,2.710624187329813140e-07,1.019265596369223204e-07,1.141324474929206190e-07,1.941191243304274394e-07,1.049857516477459285e-07,8.118819749824979226e-08,2.963950578305230010e-07,5.152924753559773308e-09,2.861088432837277651e-07,2.309361519792219042e-07,2.634630789088987513e-07,3.477370569271442946e-07,1.411586680877263689e-10,1.177994093382039864e-07,3.061222741962410510e-07
4.297225331129084225e-08,1.313826647475480058e-08,3.145183029573672684e-07,1.691140738557805889e-07,2.370034124510311813e-08,1.960907241027598502e-07,2.419699001166009111e-07,1.269817029303510481e-09,3.317788070944516221e-07,3.526823633137610159e-08,3.708724989337497391e-07,2.571990478372754296e-07,1.454592819527533720e-07,1.517369270231938572e-07,2.664886551428935491e-07,2.830244625329214614e-07,1.362166290874711194e-08,2.096460036682401551e-07,4.637294992448914854e-08,1.737713404281748808e-07,2.194567372271194472e-07,2.491405552973446902e-07,1.386745163145519655e-09,5.133665581524837762e-08,7.221975550919523812e-08,1.468808932258980349e-07,1.270269649467081763e-07,1.632673445328691741e-07,2.486218875219492475e-07,4.387867846844528685e-08,2.169935413576240535e-07,8.717795196844235761e-08,3.246955770919157658e-07,2.282798305941469152e-07,1.448717199536986300e-07,6.421075937623754726e-08,6.405682739796247915e-08,2.863925772089714883e-07,2.766038562640460441e-07,1.418120945118062082e-07,2.771016909264290007e-07,1.718923527960214415e-07,2.362375965958563029e-07,3.085248181378119625e-07,7.904490217924831086e-08,2.874523552520713565e-08,5.143964898479680414e-08,2.424184515348315472e-07,1.812348955354536884e-07,2.861316374946909491e-07,9.487087737625188311e-08,1.400120623884504312e-07,2.509017065221996745e-07,8.409613627691214788e-08,2.273607861980053713e-07,8.786693683759949636e-08,2.689862128590903012e-07,1.746014000048035086e-08,1.956912001332966611e-07,2.044627223085626611e-08,2.636512590470374562e-07,3.441488161115557887e-08,1.651509649036597693e-07,7.916590050172089832e-08,2.792461089029529830e-07,5.350930365466410876e-08,1.957180586487083929e-07,2.378604619934776565e-07,3.000727986091078492e-07,1.289872670895420015e-07,1.260088851040563895e-07,1.685839947640488390e-07,1.283831210230346187e-07,4.029439182318128587e-08,2.259572084994942998e-07,1.198488597253799526e-08,5.225240329309599474e-08,2.308985926902096253e-07,2.659426172613166273e-07,1.951693491264450131e-07,5.875104847063994384e-08,1.732027641310196486e-07,5.609860664890220505e-08,1.146937407270343101e-07,1.031742300483529107e-07,1.727869829437622684e-07,1.597678362941223895e-07,6.827855258961790241e-08,1.102832314359147858e-07,9.029237446611659834e-08,1.158739451057044789e-07,2.444249389554897789e-07,1.974363215140328975e-07,2.392246187810087577e-07,3.562793793321361591e-08,2.398452636498404900e-07,1.770951172375134774e-07,6.151366704898464377e-08,1.378470102508799755e-07,1.115500865012108989e-07
2.036568389485182706e-07,3.132732615540589904e-07,3.477323673450882779e-07,7.007456304108927725e-08,1.871212162996016559e-07,3.139136595109448535e-07,4.285732302378164604e-08,1.070516120194042742e-07,2.698391199373872951e-07,2.532385323661401344e-08,2.128777367715883884e-07,2.807126122661429690e-07,3.441233076273420011e-08,3.996472486278435099e-08,2.236877207906218246e-07,2.712914692892809398e-07,2.913116929903480923e-07,4.581869106345948239e-09,1.103641977806546493e-07,2.189190979606792098e-07,8.091635805840269313e-08,2.299572940955840750e-07,2.054716361499231425e-07,9.939792278146342142e-08,2.658688629253447289e-07,9.251819754751977598e-09,2.257889804013757384e-07,1.688653128439909779e-07,8.719355548691964941e-08,2.598972912437602645e-07,2.498983349141781218e-07,7.270958235494617838e-08,1.897514465554195340e-07,3.031349820048490074e-07,2.681888418010203168e-07,1.573226739992605872e-07,6.957338172242089058e-08,2.865194801415782422e-07,2.391313955740770325e-07,2.591694325815296907e-08,5.797543067842525488e-08,2.512248613584233681e-07,2.591661143469536910e-07,5.034185335262009175e-08,1.116841303883120418e-07,8.421878305853169877e-08,2.183384566478707711e-07,9.885815188681590371e-08,2.447318081522098510e-07,2.741464868449838832e-07,2.616531844523706241e-07,3.231722871532838326e-07,1.176336965613700158e-07,1.771123265825735871e-07,3.990113128793382202e-08,1.945499263911187882e-07,1.034890857454229263e-07,1.182796012244580197e-07,2.728203583046706626e-07,2.423975615784002002e-07,1.717565396575082559e-07,3.929554637238652504e-08,5.390408119865242043e-08,3.073898824368370697e-07,2.687149844859959558e-07,2.859491701201477554e-07,8.087555158908799058e-08,1.878856323855870869e-07,5.600680452744200011e-08,2.997049364239501301e-07,2.579970441729528829e-07,7.666105972248260514e-08,2.525133311337413033e-07,2.084818504499708069e-07,1.809390539619926130e-07,6.261944207608394208e-08,1.250719492418284062e-07,1.454480695883830776e-07,2.279465718402207131e-07,2.641252478952083038e-07,1.803092786190063634e-08,2.930054243677204795e-08,7.199383844636031426e-08,2.304743986769608455e-07,2.507129295281629311e-07,1.180781197263058857e-07,8.668020967661504983e-08,1.542481982141907793e-07,2.777434815470769536e-07,2.701056018850067630e-07,2.674804022717580665e-07,2.424730212169379229e-07,1.210604949619664694e-07,2.819649580487748608e-07,1.142784569196919620e-07,2.349303542814595858e-07,5.417549076014438469e-08,2.068968569801654667e-07,5.441709660658489156e-08,1.299625580486463150e-07
2.919199175721587380e-07,1.767708539546219981e-07,3.635265102275297977e-07,2.370345413282848313e-07,4.036691336750664050e-08,2.450314582347346004e-07,2.926359456978389062e-07,2.049831664407975040e-07,1.158478042384558648e-07,1.139503424951726629e-07,1.054320790672136354e-07,2.895667137181590078e-07,1.059577670048383879e-07,6.860132906183480372e-09,2.744542371146962978e-07,2.122176141483578249e-07,2.223512751697853673e-07,2.775394136733666528e-07,1.158382900712240371e-07,1.086127028315786447e-07,1.787478396408914705e-07,1.370817273027569172e-07,1.069603214887138165e-07,3.036202258499542950e-07,8.142828988866313011e-08,4.129251252038557141e-08,2.008944477438490139e-07,1.119575827601693163e-07,1.466734147470560856e-07,1.800665643258980708e-07,2.627731703341851244e-07,1.628513217610816355e-07,1.891182987989736830e-09,1.860801148723112419e-07,1.085060361560863385e-07,1.014092845252889674e-07,2.244671151174770785e-07,1.905449948935711291e-07,1.101519160329189617e-07,7.007426461314025801e-08,2.111058279297139961e-07,1.675848295690229861e-07,3.133636141683382448e-07,5.646369061196310213e-08,1.781217235929943854e-07,1.301157368516214774e-07,1.737183055183777469e-07,2.392762326053343713e-07,2.159455760875061969e-07,1.423194220251389197e-07,3.237025225644174498e-08,5.924214363517421589e-08,7.415182778913731454e-08,7.234110199760834803e-08,3.215829451619356405e-07,2.398275285031559179e-07,1.503296545024568331e-07,2.750653038674499840e-07,3.440344187310984125e-08,1.576772916678237380e-07,1.024710698516173579e-07,2.151739266764707281e-07,2.925096396211301908e-07,2.958266875907611393e-08,1.714609396685773390e-07,5.647881451409375586e-08,1.691797848479836830e-07,1.707662562466794043e-07,9.859811456180977984e-08,2.359880397762026405e-07,1.082604441648982174e-07,1.953799255716148764e-07,2.645334404860477662e-07,8.916083515941863880e-08,1.072789501677107182e-07,1.153418196508937399e-07,2.783374384307535365e-07,1.369312769838870736e-07,9.559862235164473532e-08,2.632509961131290765e-07,1.840937358110750210e-07,1.142478893711995624e-07,1.995185954228873015e-07,3.100690548762941035e-07,2.700004415601142682e-07,7.130125823096022941e-09,2.743234688296070090e-07,6.146244402316369815e-08,1.186239586559167947e-07,1.693829148052827804e-07,5.645587108915606223e-08,1.322171083728562735e-08,3.113480602223717142e-07,1.748440752180613345e-07,1.050649132139369613e-07,2.599905144506919896e-07,2.819264750542060938e-07,1.164683780530140211e-07,2.887493337766500190e-07,1.830693321380749694e-07
1.562446811931295088e-07,9.475906637135267374e-08,2.257894209378719097e-07,1.145285466463974444e-07,6.639288585574831814e-08,1.727440519516676432e-07,1.914565785909871920e-07,5.449686923952867801e-08,2.032808765761728864e-07,2.612763410070328973e-07,3.156094123824004782e-07,2.515260177915479289e-07,2.762353119578619953e-07,6.518952488931972766e-08,1.670614437898620963e-07,1.324849137063210947e-07,1.005645060558890691e-07,2.537382499667728553e-07,2.061044881429552333e-07,2.132335907845117617e-07,2.114298069955111714e-07,4.984908485994310468e-08,1.117061145805564593e-07,2.030705275046784664e-07,2.194967834157068864e-07,1.218066785213522962e-07,6.116471240602550097e-08,8.358406944353191648e-08,5.478697318039849051e-08,2.509457885935262311e-07,2.352539496541794506e-07,2.607198439363855869e-07,9.518669230601517484e-08,1.705605541246768553e-07,1.416861294956106576e-07,3.443472280650894390e-07,2.651471397996374435e-08,2.060476234078123525e-08,2.128976461790443864e-07,2.552247622134018457e-07,5.235094491240488424e-08,7.454314499000247451e-09,3.515109980867237027e-08,8.947347396315308288e-08,2.152018083734219545e-07,2.249259836162309512e-07,2.069819089456359507e-07,1.320946108052112322e-08,2.219509127598939813e-07,2.139168628900733893e-07,2.935918530511116842e-07,2.671245340479799779e-07,2.589650023310241522e-07,1.404656018166861031e-07,3.074777907841053093e-07,2.016235356450124527e-07,5.139026093559095898e-09,2.099900910934593412e-07,3.196412592387787299e-07,1.687987776222144021e-07,2.083216088522021892e-07,1.306546408841313678e-07,1.399605480401078239e-07,3.148442146994057111e-07,1.552288608763774391e-07,6.740321367715296219e-08,2.237768228496861411e-07,1.103423201698205958e-07,1.980935593337562750e-07,1.391741761835874058e-07,7.346085340032004751e-08,2.774127381144353421e-07,7.898491816149544320e-08,2.523041331414788147e-08,2.796866738208336756e-07,1.941702976182568818e-07,1.975904062589961541e-08,7.625093445540187531e-08,2.266543397411169281e-08,2.967418026855739299e-07,1.512873524234237266e-07,4.275471532366736938e-09,2.914341905579931336e-07,1.137379399551718961e-07,1.032199676842537883e-07,2.603744597706736386e-08,2.060925368141397485e-07,1.231416462132983725e-07,3.046397125672228867e-07,2.746945142462209333e-07,2.556090237249009078e-07,1.673688245773519157e-07,4.895964877960068407e-08,2.919449002547480632e-07,2.009780928347026929e-07,1.112629703925449576e-07,4.127793928887513175e-08,6.234170957242213262e-09,2.241045571338418085e-08,6.953738562742728391e-08
3.016704965830285801e-07,1.924927914842555765e-07,3.618779373937286437e-07,2.909385443672363181e-07,3.228763318929850357e-07,2.792857287658989662e-07,2.641404535097535700e-07,2.103963510080575361e-07,1.353184586605493678e-07,1.272291427767413552e-08,3.231487255561660277e-07,2.354964401263259788e-08,1.364857382668560604e-07,2.597632260403770488e-07,2.008111010809443542e-07,5.262696589625193155e-08,2.472349933668738231e-07,1.779926890321803512e-07,2.333287341116374591e-07,2.529560845232481370e-07,1.612892930324960616e-07,2.920878330314735649e-07,1.467750507799792103e-07,4.401983488833138836e-08,2.842489834620209876e-07,3.765346434647653950e-08,2.030888879289705073e-07,3.396645809061737964e-07,2.133440659690677421e-07,8.431021569776930846e-08,1.828036317874648375e-07,4.980279300070833415e-08,2.686025482034892775e-07,3.883788579628344451e-08,7.172244664843674400e-08,1.130290172568493290e-07,1.304731398477088078e-07,2.510895740215346450e-07,1.831343610092517338e-08,2.337734912316591362e-07,1.759511008003755705e-07,8.292787012642577338e-10,7.870585250202566385e-08,7.874746410507782457e-10,2.277857049648446264e-07,1.631497781318103080e-07,1.801686835278815124e-07,2.351446113380006864e-07,2.481184679936632165e-08,2.331062773919256870e-07,2.701534640436875634e-07,2.453228375998151023e-07,1.827955458111318876e-07,1.165984997442137683e-07,1.241231473159132292e-07,1.820850883405000786e-07,1.895040568911099399e-08,2.344729210790319485e-07,3.113867137471970636e-07,5.313554041208590206e-08,2.684380717710155295e-07,3.418404048716183752e-08,1.173961905465148448e-07,2.066064439532055985e-07,1.699351486195155303e-07,1.766961901239483268e-07,1.461617813447446679e-07,2.658323694504360901e-07,3.022756800419301726e-08,9.282798885124066146e-08,1.335862691576039651e-07,2.759261974460969213e-07,1.982050292781423195e-07,2.186723833119685878e-07,2.289203280270157848e-07,6.365817739606427494e-08,1.226963917133616633e-07,1.234036517416825518e-07,1.969636187482137757e-08,8.324776246126930346e-08,1.475069097978121135e-07,2.436679551465203986e-07,1.189736806850305584e-07,2.652650152867863653e-07,2.207124936148829875e-07,2.305642965438892134e-07,1.505594013906375039e-07,1.045968076596182073e-07,1.158313125415588729e-07,1.768353001807554392e-07,2.041305293687400990e-07,2.494782620487967506e-07,8.081619817801311001e-09,2.830886387528153136e-07,2.890330677018937422e-07,1.200151018565520644e-07,3.462711788415617775e-07,1.627942509685453842e-07,3.374051260607302538e-08,2.531709526465419913e-07
5.649405210306213121e-08,1.297385949783347314e-07,1.353041767515605898e-07,2.049743699217287940e-07,8.533506701269288897e-08,1.682026322669116780e-07,2.609235423278732924e-07,1.145018941883790831e-07,6.828981380380128030e-09,1.069019717192531971e-07,9.013638901933518355e-08,1.875703645737303304e-07,2.964736154353886377e-07,1.221691832142823841e-07,7.683344449560536304e-08,1.553942325926982448e-07,2.508555212443752680e-07,3.187540187354898080e-07,1.124390891504845058e-07,1.133465232783237298e-07,1.512355680688415305e-07,2.503653036001196597e-07,2.371164953274274012e-07,7.312891625588235911e-08,2.424254432753514266e-07,1.373947355887139565e-07,2.403680809948127717e-07,6.135635999271471519e-08,3.162479345064639347e-07,1.390002069001639029e-08,5.345707876358574140e-09,1.760683119300665567e-07,1.439348693565989379e-07,1.983564743568422273e-07,1.305158292552732746e-07,1.118412313871885999e-07,2.328362711523368489e-07,2.929502613824297441e-07,2.357594439672539011e-07,2.496248985295324019e-09,2.175306548224398284e-07,1.729637801872740965e-07,2.946399888514861232e-07,4.719463575497684360e-08,1.948835404164128704e-07,1.031578307220115676e-07,8.764394721083590412e-08,1.691019804184179520e-07,5.934709434995966149e-08,9.828090696828439832e-08,1.406588552299581352e-07,6.553642606377252378e-08,9.638985432047775248e-08,2.284366047433650238e-07,1.038021579802261840e-07,2.370815321839359058e-09,2.145693116517577437e-07,5.106058509340982710e-08,1.080556444321700837e-07,2.832530867635796312e-07,4.527228014694628655e-08,8.468517620485727093e-08,6.735371815835833331e-09,2.067542084205342690e-07,1.310225599127079477e-07,1.821050261696655070e-07,9.894918662212148774e-08,2.034859534205679665e-07,1.502341007153518149e-08,1.483437159777167835e-07,6.615652381469772081e-08,2.818411530824960209e-07,1.745478073189588031e-07,9.860237781822434044e-08,2.622172416977264220e-07,2.985220817208755761e-07,1.963904452395581757e-07,6.183339706922197365e-08,1.323754901250140392e-07,2.173172077846174943e-07,2.364771063412263175e-07,5.446889517202180286e-08,2.184550709216637188e-07,2.105515051198381116e-07,2.234644291831955343e-08,2.990082066389732063e-07,1.349586113974510226e-07,3.058931099531037034e-07,1.384758689937370946e-07,6.895712090226879809e-08,3.102222194684145506e-07,1.497163992780770059e-07,2.019307885348098353e-07,1.001089771079932689e-07,6.325014112462667981e-08,2.235126972394141376e-09,3.265327848112065112e-07,2.105347931546930340e-07,1.472873947250263882e-07,1.270523739549389575e-07
